CARDNUM,HSE_NO,ADDRESS_1,ADDRESS_2,ADD_C_POSTAL_CODE
19503474013,156,PVXWBRRR,PXWBURYR,MK41 0LN
19503525012,185,PYYPBPQX,TORBNCCB,B47 6JP
19503549012,161,PYROBASY,RSTBBOOQ,NR29 5LH
19466012016,161,RWYQRWWZ,QAAUOXNS,YO32 5TF
19470630019,177,RRRUNRNN,QAXWCZXW,BN12 4TS
19492545013,991,STVVYAAP,RUSROARW,TS16 0DF
19495931012,199,RORNBACC,SZZUQANO,NR16 2RS
19499818017,130,PBPWYXCP,SCOTSRYY,BN42 4FX
19499825012,150,SQCRBSQQ,RSTBBOOQ,GU32 2DN
19499848014,119,RTWNOTSR,PCBAOQUS,YO23 7EA
19503560019,183,SPVUTBYP,RCCXSRVW,BS20 8RL
19503585016,116,RTOWBWSY,PCXZRNRT,SE14 5DB
19503638013,116,SUPYNXCS,QXQPUVTN,SW15 5QP
19466099013,187,QYSBBAVO,QCCASPYY,E4 9AY
